age;nationality;gender;Activites_label;Produits;Relation;Pays;isPEP;famCode;VoieDeDistribution;riskLevel (Y)
26;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Bureaux directs;RF
58;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Membre;TUNISIE;FALSE;M;Agences;RM
77;Tunisie;homme;SANS ACTIVITES PECUNIAIRES ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
56;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
63;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
41;Tunisie;homme;INDUSTRIES INFORMATIQUES ;SANTE;Adherent;TUNISIE;FALSE;M;Bureaux directs;RF
23;Tunisie;homme;SANS ACTIVITES PECUNIAIRES ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
23;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
23;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
63;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
41;Tunisie;homme;AUTRES SERVICES;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
43;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
31;Tunisie;homme;ARTISANATS ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
29;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
51;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Epargne;Membre;TUNISIE;FALSE;M;Agences;RM
31;Tunisie;femme;AUTRES SERVICES;Autres risques;Membre;TUNISIE;FALSE;C;Agences;RM
50;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Membre;TUNISIE;FALSE;M;Agences;RM
21;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Courtiers;RM
50;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
32;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Membre;TUNISIE;FALSE;M;Agences;RM
22;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
41;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
33;Tunisie;homme;AUTRES SERVICES;SANTE;Adherent;TUNISIE;FALSE;C;Courtiers;RM
20;Tunisie;femme;AUTRES INDUSTRIES;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
64;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
27;Tunisie;femme;AUTRES SERVICES;SANTE;Personnel;TUNISIE;FALSE;C;Agences;RM
21;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Bureaux directs;RM
49;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
25;Tunisie;homme;AUTRES INDUSTRIES;SANTE;Personnel;TUNISIE;FALSE;C;Agences;RM
57;Tunisie;homme;TRANSPORTS ROUTIERS FERROVIAIRES SERVICES CONNEXES ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
54;Tunisie;homme;MEDECINS PHARMACIENS  AUTRES AUXILIAIRES DE SANTE;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
43;Tunisie;femme;MEDECINS PHARMACIENS  AUTRES AUXILIAIRES DE SANTE;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
26;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
19;Tunisie;homme;ENSEIGNEMENTS  ACTIVITES CULTURELLES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Bureaux directs;RF
37;Tunisie;femme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
44;Tunisie;femme;ENSEIGNEMENTS  ACTIVITES CULTURELLES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
32;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
35;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
57;Tunisie;homme;TRANSPORTS ROUTIERS FERROVIAIRES SERVICES CONNEXES ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
36;Tunisie;homme;ARTISANATS ;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Courtiers;RM
57;Tunisie;homme;ENSEIGNEMENTS  ACTIVITES CULTURELLES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
69;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
38;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
48;Tunisie;femme;AUTRES SERVICES;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
36;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
42;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
3;Tunisie;homme;AUTRES SERVICES;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
39;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
32;Tunisie;femme;AUTRES SERVICES;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
72;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
36;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Adherent;TUNISIE;FALSE;M;Agences;RM
45;Tunisie;femme;AUTRES SERVICES;AUTOMOBILE;Membre;TUNISIE;FALSE;M;Agences;RM
45;Tunisie;homme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
53;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
31;Tunisie;homme;AUTRES SERVICES;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
58;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
24;Tunisie;homme;ENSEIGNEMENTS  ACTIVITES CULTURELLES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Bureaux directs;RF
27;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Membre;TUNISIE;FALSE;M;Agences;RM
37;Tunisie;femme;AUTRES SERVICES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
53;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
58;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
36;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
32;Tunisie;homme;AUTRES SERVICES;Prevoyance;Adherent;TUNISIE;FALSE;C;Agences;RM
52;Tunisie;femme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
32;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
44;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
41;Tunisie;femme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
37;Tunisie;homme;AUTRES SERVICES;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
39;Tunisie;femme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;Prevoyance;Adherent;TUNISIE;FALSE;M;Agences;RM
36;Tunisie;homme;CONSTRUCTIONS TRAVAUX DINSTALLATIONS  DE BATIMENT ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
53;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
56;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
25;Tunisie;femme;AUTRES SERVICES;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
38;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;C;Courtiers;RM
28;Tunisie;homme;ENVIRONNEMENTS ;Prevoyance;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
52;Maroc;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Bureaux directs;RM
43;Tunisie;homme;ENVIRONNEMENTS ;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
58;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;Actionnaire ou associe;TUNISIE;FALSE;M;Agences;RM
60;Tunisie;femme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
31;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Membre;TUNISIE;FALSE;M;Agences;RM
42;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
30;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
58;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
27;Tunisie;homme;SERVICES  MATERIELS INFORMATIQUES ;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Courtiers;RM
58;Tunisie;homme;ENSEIGNEMENTS  ACTIVITES CULTURELLES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
24;Tunisie;homme;SANS ACTIVITES PECUNIAIRES ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
40;Tunisie;homme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
22;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
46;Tunisie;homme;TRANSPORTS AERIENS  SERVICES CONNEXES ;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
23;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
36;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
34;Tunisie;femme;SERVICES  MATERIELS INFORMATIQUES ;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Courtiers;RM
29;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
49;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
23;Tunisie;homme;ENSEIGNEMENTS  ACTIVITES CULTURELLES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Bureaux directs;RF
33;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
28;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
34;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
51;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
45;Tunisie;femme;ENSEIGNEMENTS  ACTIVITES CULTURELLES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
29;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Adherent;TUNISIE;FALSE;C;Agences;RM
35;Tunisie;femme;AUTRES SERVICES;AUTOMOBILE;Personnel;TUNISIE;FALSE;M;Agences;RM
46;Tunisie;femme;AUTRES SERVICES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
35;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Membre;TUNISIE;FALSE;M;Agences;RM
43;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;SANTE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
30;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Adherent;TUNISIE;FALSE;C;Agences;RM
29;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;SANTE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
51;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Epargne;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
50;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Epargne;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
67;Tunisie;femme;AUTRES SERVICES;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
43;Tunisie;homme;AUTRES SERVICES;Prevoyance;Adherent;TUNISIE;FALSE;M;Agences;RM
49;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Bureaux directs;RM
56;Tunisie;homme;AUTRES SERVICES;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
41;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;SANTE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
36;Tunisie;homme;AUTRES SERVICES;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
32;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
64;Tunisie;homme;MEDECINS PHARMACIENS  AUTRES AUXILIAIRES DE SANTE;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
64;Tunisie;femme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
35;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
35;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
34;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Membre;TUNISIE;FALSE;M;Agences;RM
64;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
55;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
62;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
50;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Membre;TUNISIE;FALSE;M;Agences;RM
72;Tunisie;homme;TRANSPORTS ROUTIERS FERROVIAIRES SERVICES CONNEXES ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
25;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
38;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
73;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
53;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Membre;TUNISIE;FALSE;M;Agences;RM
48;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Membre;TUNISIE;FALSE;M;Agences;RM
44;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
35;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
44;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Membre;TUNISIE;FALSE;M;Agences;RM
69;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
48;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
30;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
44;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
56;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
34;Libye;homme;AUTRES SERVICES;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
30;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Membre;TUNISIE;FALSE;M;Agences;RM
38;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
22;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
42;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
37;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
54;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Membre;TUNISIE;FALSE;M;Agences;RM
46;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
52;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
54;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
50;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
61;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Membre;TUNISIE;FALSE;M;Agences;RM
50;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
79;Tunisie;femme;SANS ACTIVITES PECUNIAIRES ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
55;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Membre;TUNISIE;FALSE;M;Agences;RM
63;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
27;Tunisie;femme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
45;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Membre;TUNISIE;FALSE;M;Agences;RM
33;Tunisie;homme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
35;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
38;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Membre;TUNISIE;FALSE;M;Agences;RM
62;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
46;Tunisie;homme;ARTISANATS ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
37;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Courtiers;RM
27;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Membre;TUNISIE;FALSE;M;Agences;RM
49;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Membre;TUNISIE;FALSE;M;Agences;RM
60;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
43;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Membre;TUNISIE;FALSE;M;Agences;RM
46;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
33;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
43;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
32;Tunisie;homme;ARTISANATS ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
29;Tunisie;homme;AUTRES SERVICES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
37;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
21;Tunisie;homme;AUTRES SERVICES;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
31;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Bureaux directs;RF
24;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;Membre;TUNISIE;FALSE;M;Agences;RM
49;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
45;Tunisie;homme;TRANSPORTS ROUTIERS FERROVIAIRES SERVICES CONNEXES ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
36;Tunisie;femme;ENSEIGNEMENTS  ACTIVITES CULTURELLES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
41;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
40;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Bureaux directs;RF
32;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
27;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
24;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Courtiers;RM
49;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
45;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
53;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
33;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Membre;TUNISIE;FALSE;M;Agences;RM
66;Tunisie;femme;SANS ACTIVITES PECUNIAIRES ;Prevoyance;Adherent;TUNISIE;FALSE;M;Agences;RM
24;Tunisie;femme;SANS ACTIVITES PECUNIAIRES ;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
34;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
45;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
41;Tunisie;homme;CONSTRUCTIONS TRAVAUX DINSTALLATIONS  DE BATIMENT ;Epargne;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
28;Tunisie;femme;AUTRES SERVICES;SANTE;Adherent;TUNISIE;FALSE;C;Bureaux directs;RM
67;Tunisie;homme;AUTRES SERVICES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
58;Tunisie;homme;TOURISMES HOTELLERIES  RESTAURATIONS ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
42;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
40;Tunisie;femme;ARTS COMMUNICATIONS  MULTIMEDIAS ;Epargne;lui-elle-meme;TUNISIE;FALSE;M;Agences;RE
